report_number,number_of_rounds,cpu0 GHz,cpu1 GHz,cpu2 GHz,cpu3 GHz,cpu4 GHz,cpu5 GHz,cpu6 GHz,cpu7 GHz,cpu0 governor,cpu1 governor,cpu2 governor,cpu3 governor,cpu4 governor,cpu5 governor,cpu6 governor,cpu7 governor,fan_speed (x1000),thermal0 (x10),thermal1 (x10),thermal2 (x10),thermal3 (x10),thermal4 (x10),thermal5 (x10),thermal6 (x10)
26,9,0.800133,0.800014,0.800147,0.800432,0.800337,0.801239,0.8004410000000001,0.8003429999999999,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,0.0,3.75,2.0,2.8,3.7,3.2,3.7,3.6
27,10,0.8531749999999999,0.83976,0.821526,0.849255,0.858041,0.8618429999999999,0.811523,0.853114,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,0.0,3.8,2.0,2.8,3.7,3.2,3.7,3.6
28,10,0.700232,0.700014,0.7002200000000001,0.700131,0.70047,0.7008390000000001,0.700145,0.700217,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,0.0,3.75,2.0,2.8,3.7,3.2,3.7,3.5
29,10,0.7001069999999999,0.70002,0.700416,0.700013,0.700041,0.700732,0.700093,0.7003619999999999,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,0.0,3.75,2.0,2.8,3.7,3.2,3.7,3.5
30,9,0.700132,0.700016,0.700412,0.7001649999999999,0.700182,0.701228,0.7002820000000001,0.700225,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,0.0,3.75,2.0,2.8,3.7,3.1,3.7,3.6
31,10,0.7001459999999999,0.700028,0.700175,0.700348,0.70005,0.700105,0.700041,0.700091,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,0.0,3.75,2.0,2.8,3.7,3.1,3.7,3.6
32,10,0.975,0.852638,0.848818,0.848426,0.848149,0.8626699999999999,0.84909,0.8472799999999999,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,0.0,3.75,2.0,2.8,3.7,3.1,3.7,3.5
33,9,0.645565,0.656235,0.647123,0.647068,0.6472640000000001,0.6358189999999999,0.6471330000000001,0.648137,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,0.0,3.75,2.0,2.8,3.7,3.1,3.7,3.5
34,10,2.1106640000000003,2.115654,2.0814209999999997,2.0793530000000002,2.080875,2.138048,2.096812,2.061947,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,0.0,3.75,2.0,2.8,3.7,3.1,3.7,3.5
35,10,0.8002319999999999,0.800012,0.8006380000000001,0.7492580000000001,0.747042,0.763123,0.8000940000000001,0.800151,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,0.0,3.75,2.0,2.8,3.7,3.1,3.7,3.5
