report_number,number_of_rounds,cpu0 GHz,cpu1 GHz,cpu2 GHz,cpu3 GHz,cpu4 GHz,cpu5 GHz,cpu6 GHz,cpu7 GHz,cpu0 governor,cpu1 governor,cpu2 governor,cpu3 governor,cpu4 governor,cpu5 governor,cpu6 governor,cpu7 governor,fan_speed (x1000),thermal0 (x10),thermal1 (x10),thermal2 (x10),thermal3 (x10),thermal4 (x10),thermal5 (x10),thermal6 (x10)
43,20,2.8000059999999998,2.8,2.7999989999999997,2.800011,2.8,2.7999989999999997,2.8000010000000004,2.8,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,6.475,6.25,2.0,2.9,7.7,6.9,7.7,7.7
44,20,2.828981,2.897348,2.895436,2.895437,2.895438,2.814465,2.800344,2.800433,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,6.475,6.2,2.0,2.9,7.7,6.9,7.7,7.8
45,21,2.899875,2.8999989999999998,2.9,2.900057,2.899994,2.900006,2.899966,2.9,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,6.489,6.25,2.0,2.9,7.8,6.9,7.8,7.9
46,21,2.988379,2.971893,2.971894,2.993816,2.969933,2.992715,2.99417,2.971905,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,6.479,6.25,2.0,2.9,7.9,6.9,7.9,8.1
47,21,2.9842489999999997,2.942094,2.9420949999999997,2.942096,2.9409699999999996,3.016298,2.992025,3.051805,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,6.479,6.35,2.0,2.9,8.1,7.0,8.1,8.1
48,20,2.716559,2.748297,2.7476570000000002,2.7002289999999998,2.747659,2.7003719999999998,2.700151,2.7476640000000003,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,6.489,6.25,2.0,2.9,7.8,7.0,7.8,7.8
49,20,2.800026,2.7999989999999997,2.7999989999999997,2.800036,2.7999989999999997,2.799976,2.799998,2.8,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,5.988,6.25,2.0,2.9,7.6,7.0,7.6,7.7
50,21,2.900188,2.9,2.9,2.8998139999999997,2.9,2.899916,2.900106,2.8999989999999998,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,5.881,6.25,2.0,3.0,7.7,6.9,7.7,8.0
51,21,2.900026,2.899998,2.9,2.9,2.9,2.900009,2.8999119999999996,2.90011,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,5.876,6.25,2.0,3.0,7.9,7.0,7.9,8.0
52,21,2.9405949999999996,2.9405949999999996,2.938333,2.978649,2.989062,2.965282,2.857884,2.940584,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,6.507,6.35,2.0,3.0,8.1,7.0,8.1,8.1
53,20,2.6999470000000003,2.6999989999999996,2.6999989999999996,2.699889,2.7,2.700064,2.699926,2.7,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,6.479,6.3,2.0,3.0,7.9,7.0,7.9,7.7
54,20,2.800062,2.8,2.8,2.800009,2.8,2.8000079999999996,2.800021,2.8,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,5.917,6.2,2.0,3.0,7.6,7.0,7.6,7.7
55,20,2.8,2.8,2.7999989999999997,2.7999989999999997,2.7999929999999997,2.8,2.7999929999999997,2.8,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,5.876,6.2,2.0,3.0,7.6,6.9,7.6,7.8
56,20,2.9000079999999997,2.8999989999999998,2.8999989999999998,2.899982,2.8999989999999998,2.900044,2.8999810000000004,2.8999989999999998,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,5.884,6.25,2.0,2.9,7.8,6.9,7.8,7.9
57,22,2.8682220000000003,2.917688,2.917329,2.834027,2.917687,2.82218,2.8254960000000002,2.917885,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,5.876,6.3,2.0,3.0,8.0,6.9,8.0,8.2
58,20,2.9231350000000003,2.882247,2.8817,2.882247,2.882247,2.958105,2.964089,2.9567229999999998,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,6.486,6.35,2.0,3.0,8.1,7.0,8.1,8.0
59,20,2.6998420000000003,2.6999989999999996,2.6999989999999996,2.6999989999999996,2.6999989999999996,2.700055,2.69996,2.699971,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,6.489,6.25,2.0,3.0,7.7,6.9,7.7,7.6
60,20,2.800013,2.7999989999999997,2.7999989999999997,2.799986,2.7999989999999997,2.7999870000000002,2.799995,2.8,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,5.836,6.25,2.0,3.0,7.6,6.9,7.6,7.8
./benchmark:19:in `digest': Interrupt
	from ./benchmark:19:in `digest'
	from ./benchmark:19:in `hexdigest'
	from ./benchmark:19:in `waste_cpu'
	from ./benchmark:102:in `block in <main>'
	from ./benchmark:100:in `each'
	from ./benchmark:100:in `<main>'
