report_number,number_of_rounds,cpu0 GHz,cpu1 GHz,cpu2 GHz,cpu3 GHz,cpu4 GHz,cpu5 GHz,cpu6 GHz,cpu7 GHz,cpu0 governor,cpu1 governor,cpu2 governor,cpu3 governor,cpu4 governor,cpu5 governor,cpu6 governor,cpu7 governor,fan_speed (x1000),thermal0 (x10),thermal1 (x10),thermal2 (x10),thermal3 (x10),thermal4 (x10),thermal5 (x10),thermal6 (x10)
87,20,2.88709,2.8632959999999996,2.8632959999999996,2.899956,2.862922,2.9000120000000003,2.899983,2.862925,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,5.87,6.2,2.0,2.9,7.7,6.9,7.7,7.8
88,21,2.913649,2.951442,2.951442,2.901353,2.95196,2.901567,2.9010100000000003,2.951937,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,5.87,6.25,2.0,2.9,7.9,6.9,7.9,8.1
89,21,2.936183,2.9366689999999998,2.9366689999999998,2.93667,2.959939,2.974935,2.974719,2.974746,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,6.493,6.3,2.0,2.9,8.0,7.0,8.0,8.1
90,21,2.9992199999999998,2.938349,2.938348,2.938348,2.937396,2.98361,3.0021970000000002,3.017368,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,6.479,6.3,2.0,2.9,8.1,7.0,8.1,8.1
91,19,2.489969,2.4701999999999997,2.4699920000000004,2.4701999999999997,2.470201,2.500106,2.499953,2.500049,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,6.122,6.15,2.0,2.9,7.4,7.1,7.4,7.2
92,18,2.5827269999999998,2.574665,2.574473,2.574666,2.574665,2.600041,2.5917950000000003,2.599999,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,5.145,6.1,2.0,2.9,7.1,6.6,7.1,7.3
93,19,2.700098,2.7,2.7,2.7,2.700008,2.700002,2.7000949999999997,2.7000900000000003,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,5.112,6.05,2.0,2.9,7.2,6.6,7.2,7.4
94,19,2.799989,2.8,2.8,2.8,2.7999989999999997,2.8,2.800011,2.800047,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,5.119,6.1,2.0,2.9,7.3,6.6,7.3,7.6
95,20,2.7999110000000003,2.7999989999999997,2.8,2.79996,2.8,2.800036,2.800011,2.8,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,5.119,6.15,2.0,2.9,7.6,6.6,7.6,7.8
96,21,2.8999960000000002,2.9,2.8999989999999998,2.90004,2.9,2.900007,2.89999,2.9,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,5.208,6.25,2.0,2.9,7.8,6.7,7.8,8.0
97,21,2.899862,2.8999989999999998,2.9,2.899984,2.899998,2.899989,2.8999859999999997,2.9,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,6.276,6.3,2.0,2.9,8.0,6.8,8.0,8.0
98,21,2.799963,2.8,2.8,2.8,2.8,2.799988,2.800013,2.799998,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,6.486,6.25,2.0,2.9,7.9,6.8,7.9,7.9
99,20,2.900102,2.9,2.9,2.9,2.8999989999999998,2.900023,2.9000100000000004,2.899994,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,6.5,6.25,2.0,2.9,7.8,6.9,7.8,7.9
100,21,2.999994,2.999999,3.0,2.999999,2.999997,3.0000109999999998,3.0000340000000003,2.999996,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,6.489,6.3,2.0,2.9,7.9,7.0,7.9,8.1
101,21,2.980933,2.970564,2.970055,2.970564,2.9705630000000003,2.987748,2.989723,2.9901050000000002,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,6.493,6.3,2.0,2.9,8.0,7.0,8.0,8.1
102,21,2.8428400000000003,2.8303939999999996,2.8290970000000004,2.830393,2.830393,2.889184,2.89678,2.899639,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,6.472,6.35,2.0,2.9,8.0,7.0,8.0,7.9
103,20,2.7999870000000002,2.8,2.7999989999999997,2.7999810000000003,2.7999989999999997,2.8000079999999996,2.7999609999999997,2.8,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,6.472,6.25,2.0,2.9,7.7,6.9,7.7,7.8
104,21,2.8999699999999997,2.9,2.899997,2.8999989999999998,2.8999989999999998,2.9000079999999997,2.89999,2.900022,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,6.475,6.2,2.0,2.9,7.7,6.9,7.7,7.8
105,21,2.984129,2.936337,2.9377890000000004,2.992761,2.937785,2.997021,2.996929,2.937779,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,6.486,6.25,2.0,2.9,7.8,6.9,7.8,7.9
106,21,2.9934250000000002,2.970934,2.9723629999999996,2.99533,2.972355,2.997162,2.997473,2.972344,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,6.482,6.25,2.0,2.9,7.9,6.9,7.9,8.1
107,21,2.9349369999999997,2.953522,2.95396,2.953522,2.9535210000000003,2.927355,2.9226959999999997,2.92318,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,6.479,6.35,2.0,2.9,8.1,7.0,8.1,8.1
108,20,2.699969,2.6999989999999996,2.7,2.699964,2.7,2.700038,2.6998580000000003,2.6999989999999996,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,6.493,6.3,2.0,2.9,7.8,7.0,7.8,7.8
109,20,2.800025,2.8,2.7999989999999997,2.800005,2.8,2.799986,2.799986,2.8,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,6.012,6.25,2.0,2.9,7.6,7.0,7.6,7.7
110,21,2.8733760000000004,2.859424,2.859424,2.831128,2.85906,2.852468,2.820503,2.859424,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,5.881,6.25,2.0,3.0,7.7,6.9,7.7,7.9
111,21,2.9574209999999996,2.93858,2.93858,2.972488,2.93775,2.972886,2.971948,2.93858,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,5.879,6.3,2.0,3.0,7.9,6.9,7.9,8.2
112,21,2.933411,2.9328960000000004,2.9328960000000004,2.9242779999999997,2.9152750000000003,2.915311,2.9153569999999998,2.932895,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,6.451,6.35,2.0,2.9,8.1,7.0,8.1,8.1
113,20,2.700064,2.6999989999999996,2.7,2.700015,2.6999989999999996,2.700012,2.7000070000000003,2.6999989999999996,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,6.475,6.3,2.0,3.0,7.9,7.0,7.9,7.7
114,20,2.799992,2.8,2.7999989999999997,2.800026,2.8,2.799962,2.800027,2.7999989999999997,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,5.952,6.2,2.0,3.0,7.6,7.0,7.6,7.6
115,20,2.8,2.8,2.7999989999999997,2.799988,2.8000410000000002,2.8000079999999996,2.800026,2.7999989999999997,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,5.876,6.2,2.0,3.0,7.6,6.9,7.6,7.8
116,21,2.9000169999999996,2.9,2.9,2.900018,2.9,2.900111,2.899987,2.9,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,5.884,6.25,2.0,3.0,7.8,6.9,7.8,7.9
117,21,2.91479,2.9406849999999998,2.940683,2.904765,2.941876,2.90536,2.9000079999999997,2.899994,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,5.879,6.3,2.0,3.0,7.9,6.9,7.9,8.0
118,21,2.800025,2.7999989999999997,2.7999989999999997,2.7999989999999997,2.8,2.7999940000000003,2.7999940000000003,2.799944,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,6.482,6.35,2.0,3.0,8.1,7.0,8.1,8.0
