time,round_number,time_used,performance_rps,cpu0 GHz,cpu1 GHz,cpu2 GHz,cpu3 GHz,cpu4 GHz,cpu5 GHz,cpu6 GHz,cpu7 GHz,cpu0 governor,cpu1 governor,cpu2 governor,cpu3 governor,cpu4 governor,cpu5 governor,cpu6 governor,cpu7 governor,fan_speed (x1000),thermal0 (x10),thermal1 (x10),thermal2 (x10),thermal3 (x10),thermal4 (x10),thermal5 (x10),thermal6 (x10)
2018-07-22T18:26:40+1000,1,0.401850841,2.4884855224180056,3.400292,3.4,3.4,3.400074,3.400029,3.40002,3.4000340000000002,3.400026,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,5.142,5.05,2.0,2.8,6.5,4.9,6.5,6.5
2018-07-22T18:26:40+1000,2,0.407101369,2.4563906588091085,3.400313,3.4,3.4,3.400138,3.400039,3.399972,3.400023,3.400043,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,5.149,5.05,2.0,2.8,6.5,4.9,6.5,6.6
2018-07-22T18:26:41+1000,3,0.405270502,2.467487752168057,3.400296,3.4,3.4,3.400132,3.400044,3.399997,3.400021,3.400026,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,5.149,5.05,2.0,2.8,6.5,4.9,6.5,6.6
2018-07-22T18:26:41+1000,4,0.406657447,2.4590721438331364,3.387626,3.39928,3.399295,3.3900520000000003,3.396944,3.3999960000000002,3.398323,3.390055,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,5.136,5.1,2.0,2.8,6.5,4.9,6.5,6.6
2018-07-22T18:26:42+1000,5,0.403329217,2.4793641468329333,3.3289009999999997,3.389703,3.389903,3.399098,3.374649,3.308837,3.3572159999999998,3.37233,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,5.136,5.05,2.0,2.8,6.5,4.9,6.5,6.7
2018-07-22T18:26:42+1000,6,0.402373645,2.485252233654617,3.400259,3.4,3.4,3.4001840000000003,3.4000250000000003,3.4000079999999997,3.400023,3.400033,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,5.136,5.05,2.0,2.8,6.5,4.9,6.5,6.7
2018-07-22T18:26:42+1000,7,0.407676396,2.452925923138312,3.400313,3.4,3.4,3.400115,3.4000169999999996,3.3999789999999996,3.399985,3.400014,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,5.136,5.05,2.0,2.8,6.5,4.9,6.5,6.7
2018-07-22T18:26:43+1000,8,0.402367795,2.4852883665801335,3.400328,3.3999989999999998,3.4,3.400058,3.4000410000000003,3.399931,3.4000529999999998,3.4000120000000003,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,5.131,5.1,2.0,2.8,6.5,4.9,6.5,6.7
2018-07-22T18:26:43+1000,9,0.40687175,2.457776928479306,3.400306,3.3999989999999998,3.4,3.400134,3.400045,3.399977,3.400067,3.400054,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,5.127,5.05,2.0,2.8,6.5,4.9,6.5,6.7
2018-07-22T18:26:44+1000,10,0.402633802,2.483646417744132,3.400362,3.3999989999999998,3.4,3.4000850000000002,3.400044,3.3999639999999998,3.4000100000000004,3.400051,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,5.123,5.1,2.0,2.8,6.5,4.9,6.5,6.7
2018-07-22T18:26:44+1000,11,0.401731527,2.489224600985822,3.4003319999999997,3.3999989999999998,3.4,3.400158,3.400031,3.399975,3.4000250000000003,3.400032,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,5.119,5.1,2.0,2.8,6.7,4.9,6.7,6.7
2018-07-22T18:26:44+1000,12,0.407016652,2.456901935304603,3.4003560000000004,3.4,3.4,3.4000529999999998,3.400013,3.399946,3.400004,3.400036,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,5.119,5.1,2.0,2.8,6.7,4.9,6.7,6.8
2018-07-22T18:26:45+1000,13,0.401846798,2.488510559190769,3.4003110000000003,3.3999989999999998,3.4,3.400133,3.400022,3.399947,3.400011,3.4000410000000003,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,5.119,5.1,2.0,2.8,6.7,4.9,6.7,6.8
2018-07-22T18:26:45+1000,14,0.407337854,2.454964571006946,3.400351,3.4,3.4,3.400111,3.400064,3.3999960000000002,3.400007,3.400036,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,5.119,5.15,2.0,2.8,6.7,4.9,6.7,6.8
2018-07-22T18:26:46+1000,15,0.401170349,2.492706658138386,3.400339,3.3999989999999998,3.4,3.400137,3.400044,3.3999639999999998,3.400021,3.400031,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,5.123,5.1,2.0,2.8,6.7,4.9,6.7,6.8
2018-07-22T18:26:46+1000,16,0.401675849,2.4895696430083354,3.4003609999999997,3.4,3.4,3.4001799999999998,3.400033,3.399991,3.4,3.400019,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,5.123,5.15,2.0,2.8,7.0,5.1,7.0,6.8
2018-07-22T18:26:46+1000,17,0.407450838,2.4542838220889855,3.4003319999999997,3.3999989999999998,3.4,3.400159,3.4001819999999996,3.3999989999999998,3.400029,3.400054,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,5.119,5.15,2.0,2.8,7.0,5.1,7.0,6.9
2018-07-22T18:26:47+1000,18,0.401344874,2.4916227035205636,3.400197,3.3999989999999998,3.4,3.400126,3.4000340000000002,3.3999989999999998,3.400022,3.400044,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,5.119,5.15,2.0,2.8,7.0,5.1,7.0,6.9
2018-07-22T18:26:47+1000,19,0.40753736,2.4537627666822988,3.400148,3.3999989999999998,3.4,3.4001219999999996,3.400015,3.399998,3.400018,3.400027,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,5.119,5.15,2.0,2.8,7.0,5.1,7.0,6.8
2018-07-22T18:26:48+1000,20,0.401948567,2.4878804954167184,3.400207,3.3999989999999998,3.4,3.400102,3.400018,3.400036,3.400032,3.400007,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,5.119,5.15,2.0,2.8,7.0,5.1,7.0,6.8
2018-07-22T18:26:48+1000,21,0.429824181,2.326532671273792,3.325875,3.397942,3.39801,3.367616,3.385695,3.392163,3.394218,3.377382,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,5.123,5.2,2.0,2.8,7.1,5.1,7.1,6.9
2018-07-22T18:26:49+1000,22,0.425135298,2.3521923601836514,3.4002779999999997,3.3999989999999998,3.4,3.4000839999999997,3.4000529999999998,3.399983,3.4,3.400055,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,5.127,5.2,2.0,2.8,7.1,5.1,7.1,7.1
2018-07-22T18:26:49+1000,23,0.404309053,2.473355450687868,3.3935169999999997,3.3912530000000003,3.391638,3.390415,3.373456,3.399963,3.323576,3.37711,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,5.127,5.2,2.0,2.8,7.1,5.1,7.1,6.9
2018-07-22T18:26:49+1000,24,0.407958104,2.4512321000491757,3.1957530000000003,3.398243,3.3982829999999997,3.171199,3.301702,3.12322,3.326387,3.232319,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,5.119,5.15,2.0,2.8,7.1,5.1,7.1,6.8
