time,round_number,time_used,performance_rps,cpu0 GHz,cpu1 GHz,cpu2 GHz,cpu3 GHz,cpu4 GHz,cpu5 GHz,cpu6 GHz,cpu7 GHz,cpu0 governor,cpu1 governor,cpu2 governor,cpu3 governor,cpu4 governor,cpu5 governor,cpu6 governor,cpu7 governor,fan_speed (x1000),thermal0 (x10),thermal1 (x10),thermal2 (x10),thermal3 (x10),thermal4 (x10),thermal5 (x10),thermal6 (x10)
2018-07-22T18:31:40+1000,1,0.409275045,2.443344670574772,3.374559,3.371645,3.394121,3.370413,3.371643,3.3124520000000004,3.370548,3.2441350000000004,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,5.893,5.75,2.0,2.8,7.7,6.1,7.7,8.1
2018-07-22T18:31:41+1000,2,0.409412161,2.442526371364919,3.310596,3.347816,3.3035520000000003,3.306565,3.347746,3.3034229999999996,3.349569,3.310076,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,5.893,5.75,2.0,2.8,7.7,6.1,7.7,8.0
2018-07-22T18:31:41+1000,3,0.411801708,2.4283532112013484,3.385838,3.346243,3.393563,3.389472,3.346311,3.394088,3.345036,3.3913699999999998,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,5.893,5.75,2.0,2.8,7.7,6.1,7.7,8.1
2018-07-22T18:31:42+1000,4,0.412055577,2.4268570936002645,3.346201,3.349515,3.395614,3.393007,3.349451,3.367397,3.347511,3.233311,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,5.893,5.8,2.0,2.8,7.7,6.1,7.7,8.1
2018-07-22T18:31:42+1000,5,0.412109637,2.4265387416795594,3.383145,3.3341149999999997,3.394037,3.391108,3.3340520000000002,3.394418,3.3315900000000003,3.3913629999999997,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,5.89,5.75,2.0,2.8,7.7,6.1,7.7,8.1
2018-07-22T18:31:42+1000,6,0.414968656,2.4098205624474924,3.38227,3.327474,3.3911770000000003,3.3890100000000003,3.3274690000000002,3.391656,3.325636,3.387514,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,5.893,5.8,2.0,2.8,7.7,6.1,7.7,8.1
2018-07-22T18:31:43+1000,7,0.414479952,2.4126619277354098,3.374079,3.314514,3.391641,3.389294,3.314452,3.3858490000000003,3.311398,3.387877,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,5.89,5.8,2.0,2.8,7.8,6.1,7.8,8.1
2018-07-22T18:31:43+1000,8,0.41492667,2.4100644096943684,3.379841,3.3207240000000002,3.3928049999999996,3.387581,3.3207240000000002,3.393466,3.318837,3.390022,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,5.89,5.8,2.0,2.8,7.8,6.1,7.8,8.1
2018-07-22T18:31:44+1000,9,0.415345912,2.4076317380487424,3.303817,3.3074369999999997,3.302263,3.303305,3.3074369999999997,3.302232,3.3077240000000003,3.304817,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,5.893,5.85,2.0,2.8,7.8,6.1,7.8,8.1
2018-07-22T18:31:44+1000,10,0.416127395,2.4031102302216847,3.297866,3.297551,3.300484,3.2982199999999997,3.297551,3.270796,3.297462,3.287412,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,5.893,5.85,2.0,2.8,7.8,6.1,7.8,8.1
2018-07-22T18:31:45+1000,11,0.421137089,2.374523702898084,3.2973820000000003,3.297549,3.2984050000000003,3.2980650000000002,3.297643,3.298466,3.298768,3.298724,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,5.893,5.8,2.0,2.8,7.8,6.1,7.8,8.1
2018-07-22T18:31:45+1000,12,0.417073982,2.3976561549216946,3.29702,3.2902910000000003,3.298967,3.2987640000000003,3.290289,3.299049,3.289958,3.2989520000000003,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,5.89,5.85,2.0,2.8,7.9,6.1,7.9,8.1
