time,round_number,time_used,performance_rps,cpu0 GHz,cpu1 GHz,cpu2 GHz,cpu3 GHz,cpu4 GHz,cpu5 GHz,cpu6 GHz,cpu7 GHz,cpu0 governor,cpu1 governor,cpu2 governor,cpu3 governor,cpu4 governor,cpu5 governor,cpu6 governor,cpu7 governor,fan_speed (x1000),thermal0 (x10),thermal1 (x10),thermal2 (x10),thermal3 (x10),thermal4 (x10),thermal5 (x10),thermal6 (x10)
2018-07-22T16:03:58+1000,1,0.40328636,2.4796276273762397,3.4001,3.4,3.40003,3.400055,3.400043,3.399966,3.3999989999999998,3.400039,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,5.131,5.1,2.0,3.4,6.3,5.0,6.3,6.5
2018-07-22T16:03:59+1000,2,0.405483197,2.466193438836875,3.40015,3.399998,3.400048,3.4001080000000004,3.400014,3.399967,3.4,3.4000340000000002,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,5.136,5.1,2.0,3.7,6.3,5.0,6.3,6.6
2018-07-22T16:03:59+1000,3,0.402488155,2.484545166304335,3.400132,3.3999989999999998,3.400048,3.400048,3.400043,3.399982,3.4,3.400022,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,5.136,5.1,2.0,3.4,6.3,5.0,6.3,6.6
2018-07-22T16:03:59+1000,4,0.403677276,2.4772263871499174,3.383741,3.396646,3.400009,3.373594,3.368132,3.390507,3.396891,3.400015,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,5.131,5.15,2.0,3.4,6.3,5.0,6.3,6.6
2018-07-22T16:04:00+1000,5,0.402284335,2.4858039774280547,3.4001069999999998,3.4,3.400047,3.400054,3.400032,3.399946,3.4,3.400038,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,5.131,5.1,2.0,3.4,6.3,5.0,6.3,6.5
2018-07-22T16:04:00+1000,6,0.403130405,2.480586895944998,3.400186,3.4,3.400038,3.400052,3.4000619999999997,3.399973,3.4,3.400032,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,5.131,5.15,2.0,3.4,6.3,5.0,6.3,6.7
2018-07-22T16:04:01+1000,7,0.402550481,2.4841604896753307,3.400158,3.3999989999999998,3.399973,3.400047,3.40006,3.3999740000000003,3.4,3.4000340000000002,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,5.131,5.15,2.0,3.4,6.3,5.0,6.3,6.6
2018-07-22T16:04:01+1000,8,0.402278022,2.4858429874650225,3.400148,3.3999989999999998,3.400027,3.400066,3.400023,3.39993,3.4,3.4000529999999998,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,5.131,5.15,2.0,3.4,6.5,5.0,6.5,6.7
2018-07-22T16:04:01+1000,9,0.403246865,2.479870488267776,3.400149,3.4,3.400023,3.4000630000000003,3.400019,3.400015,3.3999989999999998,3.4000529999999998,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,5.127,5.15,2.0,3.4,6.5,5.0,6.5,6.7
2018-07-22T16:04:02+1000,10,0.402476384,2.484617830396727,3.400118,3.4,3.399988,3.400106,3.4001010000000003,3.40002,3.4,3.400067,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,5.127,5.15,2.0,3.4,6.5,5.0,6.5,6.8
