report_number,number_of_rounds,cpu0 GHz,cpu1 GHz,cpu2 GHz,cpu3 GHz,cpu4 GHz,cpu5 GHz,cpu6 GHz,cpu7 GHz,cpu0 governor,cpu1 governor,cpu2 governor,cpu3 governor,cpu4 governor,cpu5 governor,cpu6 governor,cpu7 governor,fan_speed (x1000),thermal0 (x10),thermal1 (x10),thermal2 (x10),thermal3 (x10),thermal4 (x10),thermal5 (x10),thermal6 (x10)
34,24,3.396212,3.39993,3.39993,3.395892,3.3870120000000004,3.400007,3.399966,3.393321,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,5.14,5.65,2.0,3.4,7.6,5.6,7.6,7.7
35,25,3.395654,3.399934,3.399934,3.400176,3.398129,3.400006,3.399988,3.390377,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,5.134,5.7,2.0,3.4,7.7,5.8,7.7,7.8
36,24,3.393798,3.3998980000000003,3.3998980000000003,3.3933380000000004,3.383956,3.400015,3.399995,3.3957469999999996,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,5.136,5.8,2.0,3.4,7.7,5.8,7.7,7.2
37,25,3.400665,3.399873,3.399873,3.360938,3.394746,3.400007,3.400067,3.391038,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,5.3,5.85,2.0,3.4,7.8,6.0,7.8,7.3
38,25,3.400444,3.3999140000000003,3.399915,3.400038,3.397815,3.4,3.4000120000000003,3.391643,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,5.884,5.85,2.0,3.4,7.8,6.0,7.8,7.3
39,24,3.4005520000000002,3.4,3.4,3.400135,3.4000120000000003,3.399991,3.400048,3.4001289999999997,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,5.887,5.85,2.0,3.4,7.8,6.0,7.8,7.3
40,25,3.4003159999999997,3.397868,3.397886,3.3968649999999996,3.364974,3.400016,3.4000079999999997,3.384363,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,5.896,5.85,2.0,3.4,7.8,6.1,7.8,7.3
41,24,3.400407,3.3999989999999998,3.4,3.4001129999999997,3.4000410000000003,3.399949,3.400055,3.400094,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,5.887,5.85,2.0,3.4,7.8,6.2,7.8,7.3
42,25,3.400299,3.3999989999999998,3.4,3.4000619999999997,3.400116,3.399988,3.400068,3.400104,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,5.893,5.85,2.0,3.4,7.8,6.2,7.8,7.3
43,25,3.400092,3.400001,3.400001,3.4000459999999997,3.400045,3.400005,3.4000340000000002,3.400028,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,5.896,5.85,2.0,3.5,7.8,6.2,7.8,7.3
44,24,3.3967669999999996,3.399712,3.399714,3.39486,3.395987,3.395947,3.399395,3.3985090000000002,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,5.893,5.85,2.0,3.4,7.8,6.2,7.8,7.4
45,25,3.395549,3.3987399999999997,3.398746,3.3808890000000003,3.399293,3.397977,3.4000500000000002,3.392013,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,5.89,5.95,2.0,3.4,7.9,6.2,7.9,7.4
46,24,3.4005590000000003,3.3999989999999998,3.4,3.400158,3.400087,3.399973,3.400061,3.400159,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,5.89,5.9,2.0,3.4,7.9,6.2,7.9,7.3
47,25,3.4005,3.3998359999999996,3.3998369999999998,3.3980349999999997,3.3975720000000003,3.3999989999999998,3.400004,3.385,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,5.893,5.9,2.0,3.5,7.9,6.2,7.9,7.4
48,24,3.4005,3.4,3.4,3.400022,3.400092,3.3999859999999997,3.400014,3.400099,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,5.893,5.9,2.0,3.4,7.9,6.3,7.9,7.4
49,25,3.400471,3.399879,3.39988,3.396737,3.398463,3.400039,3.39831,3.3919200000000003,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,5.893,5.9,2.0,3.4,7.9,6.3,7.9,7.4
50,24,3.3901860000000004,3.39958,3.400022,3.399585,3.37901,3.3999960000000002,3.37187,3.400065,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,5.893,5.95,2.0,3.4,7.9,6.3,7.9,7.5
51,25,3.400447,3.3999989999999998,3.400031,3.4,3.400099,3.3999580000000003,3.4000250000000003,3.400052,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,5.887,5.9,2.0,3.5,7.7,6.3,7.7,7.5
52,25,3.400404,3.3999989999999998,3.400043,3.4,3.4001289999999997,3.400007,3.4000630000000003,3.4000169999999996,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,5.887,5.95,2.0,3.5,7.7,6.3,7.7,7.5
53,24,3.400304,3.3999989999999998,3.400136,3.4,3.400029,3.39999,3.400013,3.400078,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,5.879,5.95,2.0,3.5,7.7,6.3,7.7,7.5
54,25,3.4002109999999997,3.3999989999999998,3.400161,3.4,3.400013,3.3999989999999998,3.400094,3.400016,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,5.884,5.95,2.0,3.5,7.7,6.3,7.7,7.5
55,24,3.400071,3.4,3.400038,3.400001,3.4000239999999997,3.400018,3.400023,3.4000100000000004,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,5.893,5.95,2.0,3.5,7.7,6.3,7.7,7.5
56,25,3.400589,3.4,3.3999989999999998,3.400048,3.400163,3.400027,3.399998,3.400159,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,5.893,6.0,2.0,3.5,7.8,6.3,7.8,8.0
57,25,3.396121,3.3998809999999997,3.383156,3.399882,3.397045,3.399988,3.400045,3.4000120000000003,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,5.893,6.0,2.0,3.5,7.7,6.3,7.7,7.5
58,24,3.3996210000000002,3.399929,3.390221,3.39993,3.395816,3.395283,3.395921,3.400065,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,5.89,5.95,2.0,3.5,7.7,6.3,7.7,7.5
59,25,3.398435,3.399873,3.395096,3.395699,3.3998739999999996,3.3999989999999998,3.389093,3.3849169999999997,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,5.884,6.0,2.0,3.5,7.8,6.3,7.8,7.4
60,24,3.400015,3.4,3.40016,3.40004,3.4,3.399971,3.400056,3.400118,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,5.893,6.0,2.0,3.5,7.8,6.3,7.8,7.4
61,24,3.238417,3.2248870000000003,3.2243809999999997,3.2310030000000003,3.2249760000000003,3.245156,3.221536,3.224424,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,5.893,6.15,2.0,3.5,8.0,6.3,8.0,7.9
62,23,3.199501,3.196356,3.196423,3.202935,3.20491,3.202499,3.2029699999999997,3.196422,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,6.486,6.15,2.0,3.5,8.0,6.7,8.0,7.9
63,23,3.296635,3.2410569999999996,3.226099,3.2992510000000004,3.298867,3.299198,3.299261,3.234802,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,6.489,6.2,2.0,3.5,8.1,6.7,8.1,7.9
64,23,3.119589,3.120277,3.120277,3.147464,3.1850189999999996,3.175558,3.164187,3.16016,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,6.482,6.2,2.0,3.5,8.1,6.7,8.1,7.9
65,5,0.290848,0.276495,0.270562,0.29172000000000003,0.263095,0.30318900000000004,0.26566,0.270308,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,5.649,5.75,2.0,3.5,5.9,6.2,5.9,5.3
66,1,0.400063,0.188173,0.17794300000000002,0.400036,0.178458,0.40003,0.400022,0.400018,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,4.484,5.3,2.0,3.5,5.4,5.4,5.4,4.7
67,1,0.400053,0.247946,0.40005,0.22800499999999999,0.40001400000000004,0.400024,0.22814199999999998,0.40006200000000003,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,3.554,5.05,2.0,3.5,5.0,5.4,5.0,4.5
68,1,0.20433099999999998,0.22312700000000002,0.184137,0.400032,0.40005,0.40004199999999995,0.40004700000000004,0.204111,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,3.472,4.9,2.0,3.5,4.9,4.9,4.9,4.5
69,1,0.9,0.9,0.900054,0.90003,0.9000199999999999,0.899988,0.900081,0.900032,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,0.0,4.85,2.0,3.6,4.9,4.6,4.9,4.6
70,2,1.2999990000000001,1.2999990000000001,1.2999990000000001,1.300221,1.2999990000000001,1.300008,1.300001,1.300138,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,0.0,4.85,2.0,3.5,4.8,4.6,4.8,4.7
71,11,1.5999960000000002,1.599999,1.599999,1.600175,1.599999,1.599991,1.599999,1.60013,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,0.0,4.9,2.0,3.5,4.8,4.6,4.8,5.1
72,12,1.8763130000000001,1.857529,1.857529,1.899507,1.857062,1.899567,1.899527,1.8907159999999998,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,0.0,5.0,2.0,3.5,5.1,4.7,5.1,5.3
73,14,2.100012,2.1,2.100089,2.1,2.1,2.1000360000000002,2.10019,2.099991,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,0.0,5.15,2.0,3.5,5.4,4.8,5.4,5.6
74,16,2.199944,2.2,2.2000439999999997,2.2,2.1999989999999996,2.199987,2.200081,2.200059,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,0.0,5.25,2.0,3.5,5.7,4.8,5.7,5.9
75,17,2.40023,2.4,2.399939,2.4,2.40003,2.4,2.3999989999999998,2.4000100000000004,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,0.0,5.45,2.0,3.5,6.0,5.0,6.0,6.3
76,17,2.5002440000000004,2.5,2.500014,2.499999,2.499958,2.500008,2.499999,2.500133,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,0.0,5.55,2.0,3.5,6.3,5.3,6.3,6.6
77,19,2.600112,2.6,2.600025,2.6,2.6001950000000003,2.600017,2.6,2.599968,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,3.588,5.75,2.0,3.5,6.7,5.3,6.7,7.0
78,20,2.744979,2.736776,2.736692,2.736632,2.715319,2.789664,2.790299,2.7818470000000004,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,5.123,5.85,2.0,3.5,7.0,5.5,7.0,7.0
79,20,2.882997,2.872071,2.872179,2.872179,2.9000169999999996,2.900026,2.900051,2.898623,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,5.136,5.85,2.0,3.5,7.0,5.5,7.0,7.2
80,21,2.931254,2.941654,2.941912,2.941912,2.9351309999999997,2.9833279999999998,2.9909980000000003,2.9718739999999997,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,5.136,5.85,2.0,3.5,7.2,5.8,7.2,7.2
81,22,3.027371,3.032984,3.033339,3.033339,3.0039209999999996,3.069373,3.056872,3.070641,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,5.138,5.9,2.0,3.5,7.3,6.0,7.3,7.5
82,22,3.099999,3.1,3.099999,3.100816,3.0999969999999997,3.100006,3.10001,3.100142,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,5.136,6.0,2.0,3.5,7.6,6.0,7.6,7.8
83,23,3.1386979999999998,3.156315,3.156315,3.155914,3.150628,3.180656,3.183826,3.178118,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,5.494,6.1,2.0,3.5,7.8,6.3,7.8,8.1
84,23,3.188736,3.182785,3.1827840000000003,3.1826149999999997,3.0764270000000002,3.203226,3.2457179999999997,3.1979859999999998,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,6.211,6.15,2.0,3.5,8.0,6.5,8.0,8.1
85,23,3.1,3.1,3.1009520000000004,3.1,3.1000010000000002,3.099977,3.100069,3.09991,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,6.489,6.25,2.0,3.5,7.9,6.5,7.9,7.8
86,22,3.185789,3.156406,3.156406,3.156185,3.197177,3.1981010000000003,3.198158,3.195612,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,6.493,6.2,2.0,3.5,7.7,6.6,7.7,8.1
87,23,3.120946,3.129946,3.129946,3.123535,3.1301959999999998,3.116782,3.1173870000000004,3.129772,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,6.486,6.2,2.0,3.5,8.0,6.6,8.0,8.1
88,23,3.02752,3.03843,3.03843,3.04173,3.037732,3.0404850000000003,3.074276,3.065334,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,6.482,6.2,2.0,3.5,8.0,6.7,8.0,7.8
89,21,2.9000019999999997,2.9,2.9,2.899968,2.9,2.899989,2.899985,2.9002950000000003,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,6.147,6.1,2.0,3.5,7.6,6.7,7.6,7.5
90,21,3.098006,3.0949319999999996,3.0949340000000003,3.097901,3.098486,3.093909,3.0995250000000003,3.0995100000000004,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,5.867,6.15,2.0,3.5,7.6,6.7,7.6,7.8
91,21,2.800025,2.799998,2.8,2.8,2.8,2.7999720000000003,2.800029,2.800029,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,5.861,6.15,2.0,3.5,7.4,6.6,7.4,7.6
92,20,2.900115,2.900001,2.900001,2.9,2.899998,2.900156,2.900043,2.900068,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,5.858,6.2,2.0,3.5,7.6,6.8,7.6,7.8
93,21,2.900115,2.8999989999999998,2.8999989999999998,2.9,2.8999989999999998,2.8999810000000004,2.900067,2.900021,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,5.87,6.3,2.0,3.5,7.8,6.8,7.8,8.0
94,21,2.910098,2.948495,2.947039,2.947041,2.9470419999999997,2.909136,2.904601,2.904342,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,6.423,6.4,2.0,3.5,8.0,7.0,8.0,8.1
95,21,2.7000010000000003,2.7,2.6999989999999996,2.7,2.7,2.7000230000000003,2.700033,2.700043,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,6.489,6.4,2.0,3.5,8.0,7.0,8.0,7.7
96,20,2.800056,2.8,2.7999989999999997,2.7999989999999997,2.8,2.8000149999999997,2.800007,2.79992,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,6.16,6.3,2.0,3.5,7.6,7.0,7.6,7.8
97,20,2.898855,2.847069,2.848,2.846955,2.8479989999999997,2.897199,2.890123,2.890438,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,5.887,6.35,2.0,3.5,7.7,7.0,7.7,7.8
98,21,2.998599,2.945562,2.946175,2.944819,2.946173,2.99572,2.9917260000000003,2.986855,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,5.878,6.4,2.0,3.5,7.9,7.0,7.9,8.0
99,21,2.857953,2.9063470000000002,2.906225,2.906225,2.906225,2.845473,2.8353,2.850276,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,6.465,6.45,2.0,3.5,8.1,7.2,8.1,8.1
100,21,2.900042,2.8999989999999998,2.9,2.9,2.9,2.9000239999999997,2.900119,2.89999,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,6.489,6.45,2.0,3.6,8.1,7.2,8.1,8.0
101,18,2.500106,2.5,2.499998,2.499934,2.5,2.4999499999999997,2.500036,2.5,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,6.172,6.35,2.0,3.6,7.4,7.2,7.4,7.2
102,18,2.503956,2.509947,2.510163,2.509949,2.509949,2.500235,2.500465,2.5003960000000003,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,5.226,6.2,2.0,3.6,7.1,6.9,7.1,7.2
103,19,2.6248009999999997,2.689419,2.6892750000000003,2.6894180000000003,2.6894180000000003,2.623824,2.6488850000000004,2.6721999999999997,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,5.116,6.2,2.0,3.6,7.2,6.9,7.2,7.3
104,20,2.706158,2.711554,2.711594,2.700182,2.711439,2.700114,2.704973,2.711443,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,5.119,6.25,2.0,3.6,7.4,6.8,7.4,7.6
105,19,2.800014,2.8,2.8,2.800035,2.8,2.80002,2.7999899999999998,2.7999989999999997,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,5.114,6.3,2.0,3.6,7.6,6.8,7.6,7.8
106,21,2.898024,2.832024,2.832024,2.899651,2.832023,2.899985,2.900072,2.8308299999999997,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,5.454,6.4,2.0,3.6,7.8,6.8,7.8,8.0
107,21,2.898838,2.898838,2.898838,2.8996880000000003,2.899864,2.8989670000000003,2.8998310000000003,2.898822,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,6.198,6.45,2.0,3.6,8.0,7.0,8.0,8.0
108,20,2.74972,2.750146,2.749721,2.715324,2.776126,2.7008159999999997,2.704611,2.750297,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,6.472,6.45,2.0,3.6,8.0,7.0,8.0,7.9
109,20,2.861459,2.8619470000000002,2.8614580000000003,2.8614580000000003,2.829648,2.799944,2.799989,2.800064,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,6.472,6.4,2.0,3.6,7.8,7.1,7.8,7.8
110,21,2.978641,2.9463760000000003,2.94562,2.94562,2.94562,2.99708,2.955782,2.943309,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,6.482,6.4,2.0,3.6,7.8,7.1,7.8,8.0
111,21,2.8152220000000003,2.924064,2.924054,2.924053,2.923288,2.812465,2.805898,2.806242,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,6.486,6.45,2.0,3.6,8.0,7.1,8.0,8.1
112,21,2.8000059999999998,2.8,2.7999989999999997,2.8,2.7999989999999997,2.8000030000000002,2.800005,2.800004,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,6.479,6.45,2.0,3.6,7.9,7.2,7.9,7.9
113,20,2.897334,2.894949,2.8949499999999997,2.894951,2.882892,2.8973739999999997,2.882287,2.8343960000000004,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,6.482,6.4,2.0,3.6,7.8,7.2,7.8,7.9
114,21,2.929377,2.9295210000000003,2.929377,2.929377,2.9011489999999998,2.90699,2.900952,2.903323,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,6.489,6.45,2.0,3.6,7.9,7.2,7.9,8.0
115,21,2.9148829999999997,2.9169549999999997,2.9168760000000002,2.916983,2.9168760000000002,2.905861,2.929354,2.916982,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,6.482,6.45,2.0,3.6,8.0,7.2,8.0,8.0
116,20,2.671522,2.671363,2.671522,2.671522,2.683499,2.6902109999999997,2.6999609999999996,2.70002,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,6.486,6.45,2.0,3.6,7.8,7.2,7.8,7.6
117,20,2.772604,2.7657350000000003,2.7659209999999996,2.764113,2.76592,2.722057,2.736536,2.765918,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,6.486,6.4,2.0,3.6,7.7,7.2,7.7,7.6
