report_number,number_of_rounds,cpu0 GHz,cpu1 GHz,cpu2 GHz,cpu3 GHz,cpu4 GHz,cpu5 GHz,cpu6 GHz,cpu7 GHz,cpu0 governor,cpu1 governor,cpu2 governor,cpu3 governor,cpu4 governor,cpu5 governor,cpu6 governor,cpu7 governor,fan_speed (x1000),thermal0 (x10),thermal1 (x10),thermal2 (x10),thermal3 (x10),thermal4 (x10),thermal5 (x10),thermal6 (x10)
17,25,3.400171,3.39545,3.3953789999999997,3.400054,3.3440990000000004,3.3999989999999998,3.400011,3.3887680000000002,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,5.893,5.9,2.0,3.4,7.9,6.2,7.9,7.9
18,24,3.4004920000000003,3.4,3.3999989999999998,3.400172,3.400076,3.40003,3.399982,3.4001390000000002,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,5.89,5.95,2.0,3.4,7.9,6.3,7.9,7.9
19,25,3.400204,3.396292,3.396243,3.400197,3.345012,3.399991,3.395293,3.3833189999999997,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,5.893,5.95,2.0,3.5,7.9,6.3,7.9,8.0
20,24,3.4005419999999997,3.4,3.400049,3.3999989999999998,3.400103,3.400011,3.400029,3.399963,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,5.899,5.95,2.0,3.5,7.9,6.3,7.9,7.8
21,25,3.3959029999999997,3.391854,3.400102,3.391775,3.224919,3.395397,3.3831930000000003,3.3999989999999998,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,5.893,5.95,2.0,3.5,7.7,6.3,7.7,7.8
22,24,3.400419,3.3999989999999998,3.4000630000000003,3.3999989999999998,3.400095,3.400021,3.4000619999999997,3.399975,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,5.89,5.9,2.0,3.5,7.7,6.3,7.7,7.8
23,25,3.397222,3.3971199999999997,3.397097,3.3971,3.309491,3.391715,3.3903499999999998,3.399995,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,5.887,5.95,2.0,3.5,7.7,6.3,7.7,7.8
24,24,3.400592,3.4,3.400157,3.3999989999999998,3.400068,3.400036,3.400009,3.399995,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,5.887,5.95,2.0,3.5,7.7,6.3,7.7,7.8
25,25,3.399293,3.398606,3.3921900000000003,3.398597,3.346913,3.393522,3.390674,3.3999859999999997,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,5.893,5.95,2.0,3.5,7.7,6.3,7.7,7.8
26,24,3.4000500000000002,3.4,3.4,3.40002,3.400019,3.3999800000000002,3.400006,3.400021,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,5.893,5.95,2.0,3.5,7.8,6.3,7.8,7.4
27,25,3.400205,3.3999989999999998,3.400038,3.3999989999999998,3.400121,3.399977,3.4,3.399938,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,5.887,6.0,2.0,3.5,7.7,6.3,7.7,7.8
28,24,3.3999580000000003,3.4,3.400029,3.400043,3.3999989999999998,3.400027,3.4000459999999997,3.400054,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,5.89,6.0,2.0,3.5,7.7,6.3,7.7,7.8
29,25,3.3999859999999997,3.3982069999999998,3.400143,3.4000850000000002,3.398181,3.382513,3.400169,3.400114,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,5.887,6.0,2.0,3.5,7.8,6.3,7.8,7.9
30,24,3.399967,3.4,3.4000410000000003,3.400005,3.4,3.400039,3.4000459999999997,3.3999989999999998,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,5.893,6.0,2.0,3.5,7.8,6.3,7.8,7.9
31,24,3.212294,3.2165880000000002,3.2165880000000002,3.2559899999999997,3.16021,3.22959,3.213359,3.217514,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,5.928,6.15,2.0,3.5,8.0,6.3,8.0,8.1
32,23,3.174309,3.188691,3.188694,3.16383,3.157445,3.1899949999999997,3.184665,3.188837,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,6.479,6.2,2.0,3.5,8.0,6.7,8.0,8.1
33,23,3.183513,3.191895,3.191895,3.2090520000000002,3.128585,3.229418,3.206692,3.1917959999999996,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,6.489,6.25,2.0,3.5,8.1,6.7,8.1,7.9
34,22,3.1,3.1,3.099999,3.101179,3.100065,3.100044,3.0999250000000003,3.100303,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,6.475,6.2,2.0,3.5,8.1,6.7,8.1,7.9
35,3,0.290848,0.276495,0.270562,0.29172000000000003,0.263095,0.30318900000000004,0.26566,0.270308,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,5.649,5.8,2.0,3.5,5.9,6.2,5.9,5.3
36,1,0.400055,0.179911,0.19227699999999998,0.400018,0.180744,0.400032,0.399974,0.400023,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,4.504,5.3,2.0,3.5,5.4,5.4,5.4,4.7
37,1,0.400039,0.188037,0.206241,0.186356,0.185252,0.400023,0.400008,0.399962,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,3.567,5.0,2.0,3.5,5.1,5.4,5.1,4.5
38,1,0.189836,0.191893,0.40002699999999997,0.188399,0.400026,0.400043,0.18821000000000002,0.400065,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,3.472,4.9,2.0,3.5,4.9,4.9,4.9,4.5
39,1,0.9,0.9,0.900054,0.90003,0.9000199999999999,0.899988,0.900081,0.900032,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,0.0,4.85,2.0,3.6,4.9,4.6,4.9,4.6
40,3,1.4,1.399999,1.4,1.40007,1.400031,1.40001,1.399976,1.400023,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,0.0,4.9,2.0,3.5,4.8,4.6,4.8,4.8
41,11,1.600004,1.6,1.599999,1.60011,1.6,1.60002,1.5999670000000001,1.600057,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,0.0,4.9,2.0,3.5,4.9,4.7,4.9,5.1
42,12,1.900011,1.9,1.9,1.900156,1.9,1.900031,1.900024,1.900104,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,0.0,5.0,2.0,3.5,5.1,4.7,5.1,5.4
43,14,2.098395,2.09623,2.099288,2.09619,2.096218,2.0998829999999997,2.0998099999999997,2.09964,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,0.0,5.15,2.0,3.5,5.4,4.8,5.4,5.6
44,16,2.273285,2.277279,2.274868,2.277736,2.295719,2.281946,2.2772829999999997,2.236319,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,0.0,5.3,2.0,3.5,5.7,4.8,5.7,5.9
45,17,2.381259,2.3632600000000004,2.400016,2.3630720000000003,2.397723,2.3908090000000004,2.3632600000000004,2.392823,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,0.0,5.45,2.0,3.5,6.0,5.0,6.0,6.3
46,17,2.502762,2.5039659999999997,2.500196,2.503986,2.500179,2.500441,2.503968,2.500724,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,0.0,5.55,2.0,3.5,6.4,5.3,6.4,6.7
47,19,2.6354029999999997,2.652065,2.600437,2.652326,2.6033910000000002,2.6005079999999996,2.6520680000000003,2.613693,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,4.005,5.75,2.0,3.5,6.8,5.3,6.8,7.1
48,19,2.8000540000000003,2.8,2.799998,2.8,2.8000160000000003,2.800026,2.800018,2.8000079999999996,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,5.127,5.85,2.0,3.5,7.0,5.5,7.0,7.0
49,21,2.800147,2.7999989999999997,2.7999989999999997,2.8,2.8000410000000002,2.8000059999999998,2.799982,2.800013,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,5.136,5.85,2.0,3.5,7.0,5.5,7.0,7.1
50,21,3.000082,3.0,3.0,3.0,3.000045,3.00001,2.999997,3.000002,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,5.136,5.85,2.0,3.5,7.2,5.8,7.2,7.3
51,21,3.100535,3.099999,3.1,3.1,3.100029,3.099985,3.099882,3.1000900000000002,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,5.136,5.9,2.0,3.5,7.4,6.0,7.4,7.6
52,23,3.1,3.1,3.099999,3.100368,3.100029,3.099994,3.099968,3.100084,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,5.134,6.0,2.0,3.6,7.7,6.0,7.7,7.9
53,22,3.200357,3.1999989999999996,3.1999989999999996,3.1999989999999996,3.20022,3.2,3.200018,3.1999850000000003,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,5.565,6.1,2.0,3.5,7.8,6.3,7.8,8.1
54,23,3.312259,3.206374,3.205132,3.206373,3.3606309999999997,3.390702,3.396303,3.382663,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,6.263,6.2,2.0,3.5,8.0,6.5,8.0,8.1
55,23,3.099999,3.1,3.10033,3.099999,3.099991,3.100024,3.1000479999999997,3.1001,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,6.489,6.25,2.0,3.5,7.9,6.5,7.9,7.8
56,23,3.200222,3.2,3.1999989999999996,3.1999989999999996,3.200173,3.200011,3.199983,3.200003,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,6.493,6.2,2.0,3.5,7.8,6.6,7.8,8.0
57,23,3.233992,3.1597750000000002,3.157006,3.240859,3.159729,3.243722,3.24598,3.239926,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,6.486,6.2,2.0,3.5,8.0,6.7,8.0,8.1
58,22,2.9000839999999997,2.9,2.8999989999999998,2.899935,2.8999989999999998,2.9000839999999997,2.8999189999999997,2.900134,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,6.486,6.2,2.0,3.5,8.0,6.7,8.0,7.7
59,21,2.9813330000000002,2.964077,2.963767,2.999583,2.964065,2.9932339999999997,2.999583,2.984154,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,6.072,6.15,2.0,3.5,7.6,6.7,7.6,7.6
60,22,3.01494,3.056969,3.0577229999999997,3.005078,3.056969,3.004679,2.999963,3.00461,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,5.87,6.15,2.0,3.5,7.6,6.7,7.6,7.7
61,20,2.799986,2.7999989999999997,2.8,2.7999989999999997,2.8,2.7999940000000003,2.7999989999999997,2.7999479999999997,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,5.867,6.15,2.0,3.5,7.4,6.6,7.4,7.6
62,20,2.900158,2.9,2.9,2.9,2.9,2.89996,2.900009,2.899917,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,5.87,6.25,2.0,3.5,7.6,6.8,7.6,7.8
63,21,2.955602,2.982243,2.982243,2.981973,2.982239,2.972073,2.982017,2.987558,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,5.876,6.3,2.0,3.5,7.9,6.8,7.9,8.0
64,22,2.8658539999999997,2.920099,2.920099,2.920363,2.920098,2.8972710000000004,2.896073,2.868017,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,6.507,6.4,2.0,3.5,8.1,7.0,8.1,8.1
65,20,2.700143,2.6999989999999996,2.7,2.6999989999999996,2.6999989999999996,2.699998,2.700005,2.6999589999999998,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,6.493,6.4,2.0,3.5,8.0,7.0,8.0,7.7
66,20,2.8000079999999996,2.8,2.7999989999999997,2.8,2.799998,2.8000059999999998,2.7999940000000003,2.800002,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,6.122,6.3,2.0,3.5,7.6,7.0,7.6,7.7
67,21,2.828405,2.823924,2.8239229999999997,2.823922,2.822717,2.880668,2.868044,2.8693980000000003,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,5.873,6.35,2.0,3.5,7.7,7.0,7.7,7.8
68,21,2.998395,2.9916039999999997,2.991605,2.9916060000000004,2.993885,2.994627,2.9995529999999997,2.9977310000000004,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,5.879,6.4,2.0,3.5,7.9,7.0,7.9,8.1
69,21,2.907956,2.9242220000000003,2.9242199999999996,2.924223,2.925794,2.906188,2.9038910000000002,2.9041460000000003,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,6.521,6.45,2.0,3.5,8.1,7.2,8.1,8.1
70,21,2.6999,2.7,2.7,2.7,2.7,2.7000059999999997,2.6999839999999997,2.7000610000000003,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,6.493,6.45,2.0,3.6,8.1,7.2,8.1,7.7
71,18,2.454697,2.478223,2.478812,2.454965,2.478809,2.428064,2.4784479999999998,2.4788040000000002,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,6.072,6.3,2.0,3.6,7.4,7.2,7.4,7.1
72,18,2.59994,2.599999,2.6,2.6,2.6,2.5999969999999997,2.6,2.599962,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,5.102,6.2,2.0,3.6,7.1,6.9,7.1,7.3
73,19,2.7000010000000003,2.700004,2.7000010000000003,2.7000010000000003,2.699983,2.699962,2.700024,2.700034,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,5.108,6.2,2.0,3.6,7.2,6.8,7.2,7.4
74,20,2.707694,2.7341770000000003,2.7341770000000003,2.7435569999999996,2.734178,2.701721,2.726709,2.73442,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,5.119,6.25,2.0,3.6,7.4,6.8,7.4,7.6
75,20,2.799998,2.8,2.7999989999999997,2.800005,2.8,2.7999940000000003,2.7999899999999998,2.8,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,5.114,6.3,2.0,3.6,7.6,6.8,7.6,7.8
76,20,2.899997,2.9,2.9,2.9000500000000002,2.8999989999999998,2.899896,2.900014,2.9,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,5.494,6.4,2.0,3.6,7.8,6.8,7.8,8.0
77,21,2.901025,2.901012,2.901012,2.902034,2.902122,2.9019609999999996,2.902075,2.901012,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,6.237,6.45,2.0,3.6,8.0,7.0,8.0,8.1
78,21,2.735949,2.735473,2.735473,2.735474,2.705958,2.702406,2.700933,2.700746,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,6.475,6.45,2.0,3.6,7.9,7.1,7.9,7.8
79,20,2.869581,2.8502080000000003,2.8502080000000003,2.8502080000000003,2.8511550000000003,2.896755,2.8276529999999998,2.8692260000000003,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,6.479,6.4,2.0,3.6,7.8,7.1,7.8,7.8
80,21,2.8998380000000004,2.9,2.8999989999999998,2.9,2.8999989999999998,2.9000079999999997,2.899987,2.899953,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,6.489,6.45,2.0,3.6,7.9,7.1,7.9,8.0
81,21,2.91834,2.931294,2.932035,2.932036,2.9320340000000003,2.952675,2.950145,2.9354769999999997,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,6.489,6.45,2.0,3.6,8.0,7.1,8.0,8.0
82,20,2.80002,2.799996,2.8,2.8,2.8,2.799952,2.8000100000000003,2.799996,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,6.486,6.45,2.0,3.6,7.9,7.2,7.9,7.9
83,21,2.825203,2.825206,2.827273,2.82521,2.8038220000000003,2.802333,2.80042,2.800404,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,6.486,6.4,2.0,3.6,7.8,7.2,7.8,7.9
84,21,2.987568,2.9838829999999996,2.983888,2.9838899999999997,2.931878,2.998801,2.998195,2.999641,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,6.489,6.45,2.0,3.6,7.9,7.2,7.9,8.2
85,21,2.9,2.9,2.8999989999999998,2.9,2.899934,2.9001,2.899987,2.899992,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,6.489,6.45,2.0,3.6,8.1,7.2,8.1,8.1
86,20,2.700008,2.6999989999999996,2.6999989999999996,2.7,2.7,2.7000100000000002,2.700005,2.699981,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,6.486,6.4,2.0,3.6,7.8,7.2,7.8,7.7
87,19,2.769005,2.756304,2.756305,2.728634,2.757529,2.748956,2.776462,2.756313,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,6.489,6.35,2.0,3.6,7.7,7.2,7.7,7.7
88,21,2.809146,2.839067,2.839069,2.800163,2.840469,2.800164,2.800223,2.839075,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,6.486,6.4,2.0,3.6,7.7,7.1,7.7,7.9
89,20,2.925867,2.941861,2.941861,2.918433,2.9424720000000004,2.915474,2.918466,2.941866,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,6.489,6.4,2.0,3.6,7.8,7.1,7.8,8.1
90,22,3.033446,2.940855,2.93909,3.125858,2.934404,2.993928,2.904703,2.940857,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,6.486,6.45,2.0,3.6,8.0,7.2,8.0,8.1
91,20,2.9461280000000003,2.913367,2.913367,2.9133679999999997,2.913287,2.961995,2.963158,2.969861,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,6.489,6.45,2.0,3.6,8.1,7.3,8.1,8.1
92,19,2.4272519999999997,2.455829,2.4558299999999997,2.4558299999999997,2.4564209999999997,2.400293,2.400179,2.400507,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,6.493,6.4,2.0,3.6,7.7,7.3,7.7,7.3
93,18,2.5434409999999996,2.566821,2.566822,2.566822,2.5675,2.5226529999999996,2.5687510000000002,2.57891,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,5.494,6.25,2.0,3.6,7.2,7.0,7.2,7.3
94,19,2.6710320000000003,2.64838,2.7000349999999997,2.7000949999999997,2.64792,2.6940030000000004,2.64838,2.64838,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,5.116,6.2,2.0,3.6,7.2,6.9,7.2,7.4
95,19,2.699899,2.6999989999999996,2.699944,2.6999009999999997,2.7,2.700026,2.7,2.6999989999999996,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,5.114,6.25,2.0,3.6,7.3,6.9,7.3,7.5
96,20,2.7992150000000002,2.7991930000000003,2.799477,2.799433,2.799782,2.799578,2.799196,2.799196,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,5.119,6.3,2.0,3.6,7.6,6.9,7.6,7.8
97,21,2.891377,2.8959960000000002,2.898058,2.8913919999999997,2.899517,2.899491,2.891417,2.8982289999999997,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,5.366,6.4,2.0,3.6,7.8,7.0,7.8,8.0
98,21,2.899998,2.8999960000000002,2.900033,2.900001,2.899971,2.899959,2.899998,2.899938,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,6.097,6.45,2.0,3.6,8.0,7.0,8.0,8.1
99,20,2.755283,2.753277,2.71211,2.753279,2.7001999999999997,2.7002379999999997,2.7532840000000003,2.700152,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,6.479,6.5,2.0,3.6,8.0,7.1,8.0,7.9
100,20,2.9,2.8999989999999998,2.899935,2.8999989999999998,2.900029,2.899995,2.9,2.900001,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,6.493,6.45,2.0,3.6,7.8,7.1,7.8,7.9
101,21,2.896439,2.8966999999999996,2.8994009999999997,2.8966999999999996,2.88699,2.899995,2.8966999999999996,2.899179,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,6.482,6.45,2.0,3.6,7.9,7.1,7.9,8.0
102,21,3.007717,2.9971080000000003,3.001528,2.9974920000000003,2.997499,3.006455,3.0070230000000002,3.007476,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,6.493,6.45,2.0,3.6,8.0,7.2,8.0,8.1
103,21,2.799973,2.7999989999999997,2.8,2.8,2.8,2.7999720000000003,2.799988,2.8000160000000003,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,6.496,6.45,2.0,3.6,8.0,7.2,8.0,7.9
104,19,2.799982,2.7999989999999997,2.8,2.8,2.800007,2.8000010000000004,2.800005,2.799992,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,6.396,6.4,2.0,3.6,7.6,7.2,7.6,7.8
105,20,2.799954,2.7999989999999997,2.8,2.7999989999999997,2.799998,2.799989,2.799998,2.799991,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,5.879,6.4,2.0,3.6,7.7,7.2,7.7,7.8
106,21,2.834607,2.890544,2.89046,2.890544,2.890544,2.8715129999999998,2.858813,2.855295,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,5.876,6.45,2.0,3.6,7.8,7.1,7.8,8.0
107,20,2.900489,2.900643,2.9006480000000003,2.900643,2.900644,2.900429,2.900343,2.900967,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,5.87,6.5,2.0,3.6,8.0,7.2,8.0,8.1
108,21,2.902242,2.906331,2.906331,2.9065749999999997,2.906326,2.900677,2.900908,2.901287,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,6.479,6.55,2.0,3.6,8.0,7.2,8.0,8.1
109,20,2.69996,2.6999989999999996,2.7,2.7,2.6999989999999996,2.70008,2.700065,2.7000300000000004,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,6.475,6.45,2.0,3.6,7.8,7.2,7.8,7.7
110,20,2.753625,2.753625,2.776709,2.753063,2.794338,2.792518,2.753625,2.789662,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,5.87,6.4,2.0,3.6,7.6,7.1,7.6,7.8
111,20,2.838873,2.838873,2.838873,2.8392399999999998,2.875372,2.861139,2.897317,2.856367,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,5.87,6.4,2.0,3.6,7.7,7.1,7.7,7.9
112,20,2.899951,2.8999989999999998,2.8999989999999998,2.9,2.9,2.899962,2.900018,2.899989,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,5.867,6.45,2.0,3.6,7.9,7.1,7.9,8.0
113,21,2.884696,2.880809,2.8812399999999996,2.880674,2.880808,2.885747,2.880807,2.884029,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,6.507,6.5,2.0,3.6,8.1,7.2,8.1,8.0
114,20,2.641515,2.660971,2.660971,2.661725,2.660971,2.660973,2.653003,2.617692,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,6.479,6.45,2.0,3.6,7.8,7.2,7.8,7.6
115,20,2.70276,2.7196860000000003,2.7196860000000003,2.719101,2.719685,2.741342,2.742787,2.722018,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,5.893,6.4,2.0,3.6,7.6,7.1,7.6,7.6
116,20,2.8278380000000003,2.827837,2.827837,2.8603899999999998,2.8167240000000002,2.828911,2.851706,2.826056,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,5.887,6.4,2.0,3.6,7.7,7.1,7.7,7.8
117,20,2.9,2.8999989999999998,2.9,2.8999430000000004,2.899978,2.900073,2.89993,2.8999989999999998,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,5.89,6.45,2.0,3.6,7.8,7.1,7.8,8.0
