time,round_number,time_used,performance_rps,cpu0 GHz,cpu1 GHz,cpu2 GHz,cpu3 GHz,cpu4 GHz,cpu5 GHz,cpu6 GHz,cpu7 GHz,cpu0 governor,cpu1 governor,cpu2 governor,cpu3 governor,cpu4 governor,cpu5 governor,cpu6 governor,cpu7 governor,fan_speed (x1000),thermal0 (x10),thermal1 (x10),thermal2 (x10),thermal3 (x10),thermal4 (x10),thermal5 (x10),thermal6 (x10)
2018-07-22T15:59:04+1000,18,0.402013179,2.4874806405289513,3.400052,3.399939,3.398737,3.396712,3.397972,3.3999989999999998,3.391761,3.389223,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,0.0,4.35,2.0,3.4,5.4,3.8,5.4,5.3
2018-07-22T15:59:05+1000,19,0.402297654,2.4857216791028067,3.400138,3.4,3.4001170000000003,3.4001390000000002,3.400074,3.3999989999999998,3.400089,3.4001770000000002,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,0.0,4.35,2.0,3.4,5.4,3.8,5.4,5.3
2018-07-22T15:59:05+1000,20,0.401876427,2.488327089660325,3.400096,3.4,3.400095,3.400203,3.4000850000000002,3.399995,3.4001069999999998,3.40016,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,0.0,4.35,2.0,3.4,5.4,3.8,5.4,5.5
2018-07-22T15:59:05+1000,21,0.420261969,2.379468221641535,3.400112,3.3999580000000003,3.4000030000000003,3.400095,3.3952199999999997,3.3999989999999998,3.3987510000000003,3.390289,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,0.0,4.35,2.0,3.4,5.4,3.8,5.4,5.6
2018-07-22T15:59:06+1000,22,0.402759706,2.4828700217593265,3.400059,3.4,3.400056,3.400089,3.4001129999999997,3.3999989999999998,3.400059,3.4001770000000002,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,0.0,4.35,2.0,3.4,5.4,3.8,5.4,5.4
2018-07-22T15:59:06+1000,23,0.402872683,2.482173754133635,3.400088,3.399924,3.4000459999999997,3.4001219999999996,3.397355,3.399994,3.397616,3.38685,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,0.0,4.35,2.0,3.4,5.5,3.8,5.5,5.5
2018-07-22T15:59:07+1000,24,0.401720197,2.4892948063549816,3.400089,3.4,3.400127,3.400058,3.400019,3.400023,3.400031,3.4001669999999997,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,0.0,4.4,2.0,3.4,5.5,3.8,5.5,5.4
2018-07-22T15:59:07+1000,25,0.401750647,2.4891061345322485,3.400086,3.3999989999999998,3.4001439999999996,3.4000369999999998,3.4000790000000003,3.400009,3.400056,3.400165,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,0.0,4.4,2.0,3.4,5.5,3.8,5.5,5.5
2018-07-22T15:59:08+1000,26,0.415546179,2.4064714116887593,3.298757,3.399636,3.3425380000000002,3.263659,3.388465,3.3991759999999998,3.28959,3.347168,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,0.0,4.45,2.0,3.4,5.5,3.8,5.5,5.4
2018-07-22T15:59:08+1000,27,0.402279873,2.485831549419824,3.400076,3.4,3.400035,3.40002,3.4001129999999997,3.4000369999999998,3.4000529999999998,3.400172,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,0.0,4.4,2.0,3.4,5.5,3.8,5.5,5.5
2018-07-22T15:59:08+1000,28,0.402366801,2.485294506193616,3.400048,3.399954,3.4000630000000003,3.4000839999999997,3.398291,3.3999800000000002,3.396199,3.3890770000000003,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,0.0,4.45,2.0,3.4,5.5,3.8,5.5,5.5
2018-07-22T15:59:09+1000,29,0.401756145,2.489072071318287,3.400065,3.4,3.400112,3.400029,3.4000239999999997,3.400027,3.400005,3.400195,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,0.0,4.45,2.0,3.4,5.6,3.8,5.6,5.7
2018-07-22T15:59:09+1000,30,0.402130485,2.4867550143580885,3.400035,3.399949,3.400071,3.397241,3.3982979999999996,3.399976,3.397884,3.388194,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,0.0,4.45,2.0,3.4,5.6,3.8,5.6,5.5
2018-07-22T15:59:10+1000,31,0.401919384,2.488061138151028,3.400098,3.4,3.400097,3.400064,3.4000619999999997,3.400009,3.400022,3.400203,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,0.0,4.45,2.0,3.4,5.6,3.8,5.6,5.6
2018-07-22T15:59:10+1000,32,0.401769573,2.4889888811963368,3.400066,3.4,3.40011,3.400056,3.400026,3.4000340000000002,3.4000239999999997,3.400181,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,0.0,4.5,2.0,3.4,5.6,3.8,5.6,5.5
2018-07-22T15:59:10+1000,33,0.402096714,2.486963870090219,3.400043,3.3999569999999997,3.400051,3.4001219999999996,3.398369,3.399991,3.3964499999999997,3.388577,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,0.0,4.5,2.0,3.4,5.6,3.8,5.6,5.6
2018-07-22T15:59:11+1000,34,0.401741566,2.4891623984957536,3.400074,3.3999989999999998,3.400056,3.400061,3.4001300000000003,3.400011,3.400036,3.400162,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,0.0,4.5,2.0,3.4,5.7,3.8,5.7,5.6
2018-07-22T15:59:11+1000,35,0.402359315,2.485340745746125,3.400076,3.399993,3.400057,3.3961819999999996,3.400005,3.4,3.400076,3.400202,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,0.0,4.5,2.0,3.4,5.7,3.8,5.7,5.6
2018-07-22T15:59:12+1000,36,0.401680296,2.4895420809986657,3.400066,3.3999989999999998,3.400086,3.40009,3.400045,3.400048,3.4000250000000003,3.4001680000000003,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,0.0,4.5,2.0,3.4,5.7,3.8,5.7,5.6
2018-07-22T15:59:12+1000,37,0.401660884,2.489662398890702,3.400072,3.4,3.400105,3.400033,3.4000239999999997,3.3999740000000003,3.400093,3.400215,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,0.0,4.55,2.0,3.4,5.7,3.8,5.7,5.6
2018-07-22T15:59:12+1000,38,0.402274096,2.4858672480864885,3.4000459999999997,3.3999989999999998,3.400058,3.4000529999999998,3.4000100000000004,3.399994,3.4001840000000003,3.400199,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,0.0,4.55,2.0,3.4,5.7,3.8,5.7,5.6
2018-07-22T15:59:13+1000,39,0.401692152,2.4894686018162484,3.400102,3.4,3.400121,3.40003,3.400029,3.400045,3.400058,3.400169,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,0.0,4.55,2.0,3.4,5.7,3.8,5.7,5.7
2018-07-22T15:59:13+1000,40,0.402374738,2.4852454827817745,3.400092,3.399993,3.4000749999999997,3.396296,3.4000079999999997,3.399978,3.400052,3.400202,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,0.0,4.6,2.0,3.4,5.7,3.8,5.7,5.7
2018-07-22T15:59:14+1000,41,0.401825508,2.4886424084356538,3.400093,3.3999989999999998,3.400105,3.400148,3.400055,3.400055,3.400098,3.4001889999999997,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,0.0,4.6,2.0,3.4,5.7,3.8,5.7,5.7
2018-07-22T15:59:14+1000,42,0.401672494,2.48959043732778,3.400061,3.4,3.4001170000000003,3.40006,3.4000169999999996,3.399982,3.400007,3.400215,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,0.0,4.6,2.0,3.4,5.7,3.8,5.7,5.7
2018-07-22T15:59:14+1000,43,0.402889065,2.4820728256796944,3.400136,3.399992,3.400013,3.396613,3.400009,3.399998,3.400026,3.400178,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,0.0,4.6,2.0,3.4,5.7,3.8,5.7,5.7
2018-07-22T15:59:15+1000,44,0.401836526,2.488574172075139,3.400057,3.4,3.4000619999999997,3.400132,3.400102,3.400019,3.4000410000000003,3.4002179999999997,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,0.0,4.6,2.0,3.4,5.8,3.8,5.8,5.7
2018-07-22T15:59:15+1000,45,0.402324582,2.485555307182299,3.40009,3.3999989999999998,3.400006,3.400169,3.400148,3.4000030000000003,3.400078,3.400225,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,0.0,4.6,2.0,3.4,5.8,3.8,5.8,5.7
2018-07-22T15:59:16+1000,46,0.401793676,2.4888395704864203,3.4000850000000002,3.4,3.400043,3.4001300000000003,3.4000459999999997,3.399992,3.40004,3.4002,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,0.0,4.65,2.0,3.4,5.8,3.8,5.8,5.7
2018-07-22T15:59:16+1000,47,0.40187856,2.4883138826813753,3.400057,3.4,3.400026,3.400098,3.400038,3.3999810000000004,3.4000410000000003,3.4001959999999998,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,0.0,4.6,2.0,3.4,5.8,3.8,5.8,5.7
2018-07-22T15:59:16+1000,48,0.402552194,2.4841499187059455,3.4001900000000003,3.399993,3.400059,3.3981709999999996,3.4000700000000004,3.399983,3.400004,3.400178,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,0.0,4.65,2.0,3.4,5.8,3.8,5.8,5.7
2018-07-22T15:59:17+1000,49,0.401712821,2.489340513231964,3.400074,3.4,3.400121,3.400027,3.4000239999999997,3.400007,3.400033,3.400207,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,0.0,4.65,2.0,3.4,5.9,3.8,5.9,5.8
2018-07-22T15:59:17+1000,50,0.402389374,2.4851550876191872,3.400078,3.4,3.400064,3.4001010000000003,3.4000079999999997,3.4,3.400068,3.4002399999999997,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,0.0,4.65,2.0,3.4,5.9,3.8,5.9,5.8
2018-07-22T15:59:18+1000,51,0.4025638,2.4840783001352826,3.400061,3.4,3.4001289999999997,3.400042,3.400057,3.400001,3.400052,3.400068,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,0.0,4.65,2.0,3.4,5.9,3.8,5.9,5.7
2018-07-22T15:59:18+1000,52,0.401871405,2.4883581851264087,3.400104,3.3999989999999998,3.400071,3.4001080000000004,3.4001439999999996,3.3999989999999998,3.4001219999999996,3.400087,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,0.0,4.65,2.0,3.4,5.9,3.8,5.9,5.7
2018-07-22T15:59:18+1000,53,0.402278364,2.4858408741067666,3.400064,3.3999430000000004,3.400058,3.400087,3.398079,3.399816,3.3964749999999997,3.3838600000000003,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,0.0,4.65,2.0,3.4,5.9,3.8,5.9,5.8
2018-07-22T15:59:19+1000,54,0.401786574,2.4888835633417656,3.400039,3.4,3.400106,3.400049,3.400134,3.40002,3.400032,3.400174,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,0.0,4.7,2.0,3.4,6.0,3.8,6.0,5.8
2018-07-22T15:59:19+1000,55,0.402459533,2.4847218614647653,3.4000700000000004,3.399993,3.3998850000000003,3.400074,3.400078,3.3999989999999998,3.398393,3.39748,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,0.0,4.7,2.0,3.4,6.0,3.8,6.0,5.8
2018-07-22T15:59:20+1000,56,0.401997071,2.4875803137381567,3.400074,3.4,3.40008,3.4000500000000002,3.400066,3.400014,3.400049,3.400128,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,0.0,4.7,2.0,3.4,6.0,3.8,6.0,5.8
2018-07-22T15:59:20+1000,57,0.402438019,2.4848546926178963,3.4001300000000003,3.399954,3.400044,3.400124,3.3981950000000003,3.39999,3.395799,3.389984,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,0.0,4.7,2.0,3.4,6.0,3.8,6.0,5.8
2018-07-22T15:59:21+1000,58,0.402278533,2.4858398297877855,3.400128,3.3999989999999998,3.4000850000000002,3.4000340000000002,3.40008,3.400009,3.400061,3.4002269999999997,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,0.0,4.7,2.0,3.4,6.0,3.8,6.0,5.8
2018-07-22T15:59:21+1000,59,0.40187904,2.488310910666055,3.400092,3.3999989999999998,3.4001419999999998,3.40002,3.400088,3.4000100000000004,3.4000619999999997,3.4002,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,0.0,4.75,2.0,3.4,6.0,4.2,6.0,5.8
2018-07-22T15:59:21+1000,60,0.402245189,2.4860458927701434,3.4000630000000003,3.3999479999999997,3.399778,3.400104,3.398274,3.400013,3.395541,3.3894960000000003,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,0.0,4.75,2.0,3.4,6.0,4.2,6.0,5.8
2018-07-22T15:59:22+1000,61,0.401884687,2.488275946677212,3.4000459999999997,3.4,3.4001550000000003,3.400105,3.400105,3.400005,3.400081,3.400188,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,0.0,4.75,2.0,3.4,6.0,4.2,6.0,5.8
2018-07-22T15:59:22+1000,62,0.402058696,2.4871990332476233,3.396299,3.399993,3.400007,3.3964540000000003,3.397986,3.399982,3.400036,3.400115,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,0.0,4.75,2.0,3.4,6.0,4.2,6.0,5.9
2018-07-22T15:59:23+1000,63,0.401778611,2.4889328914525017,3.4000850000000002,3.4,3.4000369999999998,3.4001129999999997,3.400119,3.400014,3.400068,3.4002730000000003,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,0.0,4.75,2.0,3.4,6.0,4.2,6.0,6.0
2018-07-22T15:59:23+1000,64,0.401885131,2.488273197646618,3.400055,3.3999989999999998,3.400043,3.400116,3.40017,3.400021,3.400073,3.400248,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,0.0,4.75,2.0,3.4,6.1,4.2,6.1,5.9
2018-07-22T15:59:23+1000,65,0.402254937,2.4859856474552107,3.4000529999999998,3.399987,3.400069,3.398627,3.399766,3.399987,3.400097,3.397662,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,0.0,4.75,2.0,3.4,6.1,4.2,6.1,5.9
2018-07-22T15:59:24+1000,66,0.401846259,2.4885138970523553,3.400081,3.3999989999999998,3.400095,3.400039,3.400059,3.400006,3.4000700000000004,3.40016,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,0.0,4.75,2.0,3.4,6.1,4.2,6.1,5.9
2018-07-22T15:59:24+1000,67,0.402484985,2.4845647347565025,3.400109,3.399954,3.400058,3.40008,3.3982620000000003,3.4,3.398455,3.390518,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,0.0,4.8,2.0,3.4,6.1,4.2,6.1,5.9
2018-07-22T15:59:25+1000,68,0.402120657,2.4868157917090046,3.400105,3.4,3.400136,3.400043,3.400042,3.400001,3.400049,3.400134,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,0.0,4.8,2.0,3.4,6.1,4.2,6.1,5.9
2018-07-22T15:59:25+1000,69,0.401904101,2.488155750368917,3.400072,3.4,3.400111,3.400033,3.4000410000000003,3.400018,3.400031,3.4002130000000004,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,0.0,4.8,2.0,3.4,6.1,4.2,6.1,6.0
2018-07-22T15:59:25+1000,70,0.402302609,2.485691063465114,3.400047,3.3998969999999997,3.397806,3.396473,3.397738,3.399993,3.393126,3.381676,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,0.0,4.85,2.0,3.4,6.1,4.2,6.1,5.9
2018-07-22T15:59:26+1000,71,0.402008762,2.4875079712814814,3.400048,3.3999989999999998,3.400069,3.400134,3.400165,3.400011,3.400061,3.400149,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,0.0,4.85,2.0,3.4,6.1,4.2,6.1,6.0
2018-07-22T15:59:26+1000,72,0.402193066,2.4863680767683847,3.400054,3.399956,3.400048,3.4000749999999997,3.398308,3.4,3.396501,3.388757,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,0.0,4.85,2.0,3.4,6.1,4.2,6.1,6.0
2018-07-22T15:59:27+1000,73,0.402038893,2.487321543789048,3.400109,3.399993,3.400169,3.40006,3.400074,3.399143,3.39958,3.398011,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,0.0,4.85,2.0,3.4,6.1,4.2,6.1,5.9
2018-07-22T15:59:27+1000,74,0.401660551,2.489664462965894,3.400057,3.3999989999999998,3.400148,3.40006,3.400157,3.3999989999999998,3.400042,3.4001729999999997,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,0.0,4.85,2.0,3.4,6.2,4.2,6.2,5.9
2018-07-22T15:59:27+1000,75,0.403011999,2.4813156989898952,3.400127,3.3999989999999998,3.400016,3.400114,3.4001080000000004,3.400001,3.400081,3.400065,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,0.0,4.9,2.0,3.4,6.2,4.2,6.2,6.0
2018-07-22T15:59:28+1000,76,0.402611224,2.483785697936727,3.400081,3.4,3.400026,3.400112,3.4000790000000003,3.4000079999999997,3.400035,3.4001799999999998,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,0.0,4.9,2.0,3.4,6.2,4.2,6.2,6.0
2018-07-22T15:59:28+1000,77,0.402544695,2.4841961959031655,3.363909,3.399721,3.394759,3.371269,3.392819,3.391108,3.395902,3.3491239999999998,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,0.0,4.9,2.0,3.4,6.2,4.2,6.2,6.0
2018-07-22T15:59:29+1000,78,0.401877571,2.488320006293658,3.400116,3.4,3.4001129999999997,3.4000749999999997,3.400023,3.400009,3.400083,3.4002310000000002,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,0.0,4.9,2.0,3.4,6.2,4.2,6.2,6.0
2018-07-22T15:59:29+1000,79,0.401799165,2.4888055703152094,3.400054,3.4,3.400081,3.400005,3.4000239999999997,3.399991,3.40004,3.400195,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,0.0,4.9,2.0,3.4,6.2,4.2,6.2,6.1
2018-07-22T15:59:29+1000,80,0.402439908,2.4848430290367722,3.400118,3.3999859999999997,3.398625,3.397799,3.399731,3.399989,3.400056,3.397249,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,0.0,4.9,2.0,3.4,6.2,4.2,6.2,6.0
2018-07-22T15:59:30+1000,81,0.401621981,2.4899035593373062,3.4000700000000004,3.3999989999999998,3.4000909999999998,3.4001900000000003,3.400045,3.400016,3.400093,3.400169,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,0.0,4.9,2.0,3.4,6.2,4.2,6.2,6.1
2018-07-22T15:59:30+1000,82,0.4022968,2.4857269558196835,3.400052,3.399951,3.400069,3.39719,3.398404,3.399995,3.397246,3.388884,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,0.0,4.9,2.0,3.4,6.2,4.2,6.2,6.0
2018-07-22T15:59:31+1000,83,0.401833149,2.4885950860166592,3.400073,3.3999989999999998,3.400043,3.400051,3.400086,3.399992,3.4000630000000003,3.400154,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,0.0,4.95,2.0,3.4,6.2,4.2,6.2,6.0
2018-07-22T15:59:31+1000,84,0.404105766,2.4745996819060485,3.400056,3.4,3.400042,3.400042,3.400102,3.399978,3.400032,3.400138,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,0.0,4.95,2.0,3.4,6.2,4.2,6.2,6.1
2018-07-22T15:59:32+1000,85,0.402442479,2.4848271546404024,3.400128,3.399949,3.400049,3.400097,3.3980479999999997,3.4000100000000004,3.391641,3.39058,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,0.0,4.95,2.0,3.4,6.3,4.2,6.3,6.1
2018-07-22T15:59:32+1000,86,0.401854944,2.488460114602945,3.400102,3.4,3.400097,3.400029,3.400056,3.399963,3.400141,3.400202,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,0.0,4.95,2.0,3.4,6.3,4.2,6.3,6.1
2018-07-22T15:59:32+1000,87,0.402165365,2.486539336872035,3.400057,3.4,3.400066,3.4000619999999997,3.400005,3.400009,3.400043,3.4002559999999997,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,0.0,4.95,2.0,3.4,6.3,4.2,6.3,6.1
2018-07-22T15:59:33+1000,88,0.402509945,2.484410664685565,3.40014,3.4,3.400013,3.400133,3.400051,3.400005,3.40006,3.400186,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,0.0,5.0,2.0,3.4,6.3,4.2,6.3,6.1
2018-07-22T15:59:33+1000,89,0.401816412,2.488698744340985,3.400027,3.4,3.400199,3.400089,3.400005,3.3999859999999997,3.400069,3.4002440000000003,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,0.0,5.0,2.0,3.4,6.3,4.2,6.3,6.1
2018-07-22T15:59:34+1000,90,0.401744367,2.4891450438183744,3.40008,3.3999989999999998,3.400162,3.400069,3.4000340000000002,3.3999859999999997,3.40008,3.40021,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,0.0,5.0,2.0,3.4,6.3,4.2,6.3,6.1
2018-07-22T15:59:34+1000,91,0.401740141,2.4891712277265317,3.4000700000000004,3.3999989999999998,3.400128,3.4000250000000003,3.40003,3.400045,3.400023,3.400207,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,0.0,5.0,2.0,3.4,6.3,4.2,6.3,6.2
2018-07-22T15:59:34+1000,92,0.401831061,2.488608017288141,3.400049,3.3999989999999998,3.400087,3.400097,3.4000079999999997,3.399994,3.400049,3.4001930000000002,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,0.0,5.0,2.0,3.4,6.3,4.2,6.3,6.1
2018-07-22T15:59:35+1000,93,0.402605484,2.483821109600186,3.4001170000000003,3.3999989999999998,3.400095,3.400057,3.40004,3.400016,3.400028,3.40015,powersave,powersave,powersave,powersave,powersave,powersave,powersave,powersave,0.0,5.0,2.0,3.4,6.3,4.2,6.3,6.2
